region,h,config,cv_rmse_mean,rmse_2021,rmse_2022,rmse_2023,rmse_2024,rmse_2025
여수,5,기온+풍속|패턴,1.046979327512026,0.9391927369983558,1.0792634225795448,0.7309148847670753,1.3227003001968916,1.1628252930182617
여수,5,기온+풍속+강수|스냅샷,0.9735059851058964,0.9557367362023533,1.0125184445907964,0.6585608586197356,1.141651124729304,1.0990627613872925
여수,5,기온+풍속+강수|패턴,1.0832440642976795,1.0791673052113517,1.1398392709159377,0.7417103885998678,1.30041835897223,1.1550849977890105
여수,6,수온만|스냅샷,1.0783371121424496,1.0418049024481102,1.1084589882522262,0.7170042413424621,1.3384801834250772,1.1859372452443722
여수,6,수온만|패턴,1.0793948886419633,1.0462060434460139,1.1080001161401556,0.7165254474386994,1.3405405429295796,1.1857022932553682
여수,6,기온|스냅샷,1.065793014279876,1.0482161327648485,1.1157735305146659,0.6852542292883331,1.2978696237438052,1.181851555087727
여수,6,기온|패턴,1.119619032121416,1.0410154816697885,1.208129532072736,0.6989183055203906,1.372633365200884,1.2773984761432802
여수,6,기온+풍속|스냅샷,1.0646285836622715,1.0523464248787218,1.1038662347635677,0.7006698807761389,1.2880658028916983,1.1781945750012308
여수,6,기온+풍속|패턴,1.1592417468935168,1.0527474446050917,1.176993073924379,0.7778022230177006,1.512690447402504,1.2759755455179091
여수,6,기온+풍속+강수|스냅샷,1.0666296167192886,1.0580790980460246,1.1038680568374042,0.7035932237008081,1.2893420863497909,1.1782656186624156
여수,6,기온+풍속+강수|패턴,1.2033897716123607,1.2317714226244867,1.2470408155433348,0.7866399374153268,1.481208914894899,1.270287767583756
여수,7,수온만|스냅샷,1.155678625779106,1.1266267591454469,1.167575199585304,0.7726846024782672,1.4675224953358657,1.2439840723506461
여수,7,수온만|패턴,1.1570326021101909,1.130434867158616,1.1682802093136704,0.7719995778614293,1.469107648519455,1.2453407076977838
여수,7,기온|스냅샷,1.1470123667328758,1.133313269860538,1.1852007765214214,0.7331951367701662,1.436347413293775,1.2470052372184781
여수,7,기온|패턴,1.2125209347737655,1.145459919639023,1.2887293226330518,0.7424720080939292,1.5129800405213067,1.3729633829815173
여수,7,기온+풍속|스냅샷,1.1507430379441466,1.1388338010971402,1.1800322158115357,0.7532552012318671,1.436686134523498,1.2449078370566917
여수,7,기온+풍속|패턴,1.2624961406704063,1.1669980861253963,1.2595928835517252,0.8268811442019893,1.6837793985757616,1.3752291908971581
